2024-02-12 22:03:47 install libtag1v5-vanilla:amd64 <none> 1.11.1+dfsg.1-0.3ubuntu2
2024-02-12 22:03:47 status half-installed libtag1v5-vanilla:amd64 1.11.1+dfsg.1-0.3ubuntu2
2024-02-12 22:03:47 status unpacked libtag1v5-vanilla:amd64 1.11.1+dfsg.1-0.3ubuntu2
2024-02-12 22:03:47 install libtag1v5:amd64 <none> 1.11.1+dfsg.1-0.3ubuntu2
2024-02-12 22:03:47 status half-installed libtag1v5:amd64 1.11.1+dfsg.1-0.3ubuntu2
2024-02-12 22:03:47 status unpacked libtag1v5:amd64 1.11.1+dfsg.1-0.3ubuntu2
2024-02-12 22:03:47 install libtwolame0:amd64 <none> 0.4.0-2
2024-02-12 22:03:47 status half-installed libtwolame0:amd64 0.4.0-2
2024-02-12 22:03:47 status unpacked libtwolame0:amd64 0.4.0-2
2024-02-12 22:03:47 install libv4lconvert0:amd64 <none> 1.18.0-2build1
2024-02-12 22:03:47 status half-installed libv4lconvert0:amd64 1.18.0-2build1
2024-02-12 22:03:47 status unpacked libv4lconvert0:amd64 1.18.0-2build1
2024-02-12 22:03:47 install libv4l-0:amd64 <none> 1.18.0-2build1
2024-02-12 22:03:47 status half-installed libv4l-0:amd64 1.18.0-2build1
2024-02-12 22:03:47 status unpacked libv4l-0:amd64 1.18.0-2build1
2024-02-12 22:03:47 install libvpx6:amd64 <none> 1.8.2-1ubuntu0.2
2024-02-12 22:03:47 status half-installed libvpx6:amd64 1.8.2-1ubuntu0.2
2024-02-12 22:03:48 status unpacked libvpx6:amd64 1.8.2-1ubuntu0.2
2024-02-12 22:03:48 install libwavpack1:amd64 <none> 5.2.0-1ubuntu0.1
2024-02-12 22:03:48 status half-installed libwavpack1:amd64 5.2.0-1ubuntu0.1
2024-02-12 22:03:48 status unpacked libwavpack1:amd64 5.2.0-1ubuntu0.1
2024-02-12 22:03:48 install gstreamer1.0-plugins-good:amd64 <none> 1.16.3-0ubuntu1.2
2024-02-12 22:03:48 status half-installed gstreamer1.0-plugins-good:amd64 1.16.3-0ubuntu1.2
2024-02-12 22:03:48 status unpacked gstreamer1.0-plugins-good:amd64 1.16.3-0ubuntu1.2
2024-02-12 22:03:48 install gstreamer1.0-x:amd64 <none> 1.16.3-0ubuntu1.2
2024-02-12 22:03:48 status half-installed gstreamer1.0-x:amd64 1.16.3-0ubuntu1.2
2024-02-12 22:03:48 status unpacked gstreamer1.0-x:amd64 1.16.3-0ubuntu1.2
2024-02-12 22:03:48 install libcheese8:amd64 <none> 3.34.0-1ubuntu1
2024-02-12 22:03:48 status half-installed libcheese8:amd64 3.34.0-1ubuntu1
2024-02-12 22:03:48 status unpacked libcheese8:amd64 3.34.0-1ubuntu1
2024-02-12 22:03:49 install libclutter-gtk-1.0-0:amd64 <none> 1.8.4-4
2024-02-12 22:03:49 status half-installed libclutter-gtk-1.0-0:amd64 1.8.4-4
2024-02-12 22:03:49 status unpacked libclutter-gtk-1.0-0:amd64 1.8.4-4
2024-02-12 22:03:49 install gstreamer1.0-clutter-3.0:amd64 <none> 3.0.27-1
2024-02-12 22:03:49 status half-installed gstreamer1.0-clutter-3.0:amd64 3.0.27-1
2024-02-12 22:03:49 status unpacked gstreamer1.0-clutter-3.0:amd64 3.0.27-1
2024-02-12 22:03:49 install libcheese-gtk25:amd64 <none> 3.34.0-1ubuntu1
2024-02-12 22:03:49 status half-installed libcheese-gtk25:amd64 3.34.0-1ubuntu1
2024-02-12 22:03:49 status unpacked libcheese-gtk25:amd64 3.34.0-1ubuntu1
2024-02-12 22:03:49 install gnome-desktop3-data:all <none> 3.36.8-0ubuntu1
2024-02-12 22:03:49 status half-installed gnome-desktop3-data:all 3.36.8-0ubuntu1
2024-02-12 22:03:49 status unpacked gnome-desktop3-data:all 3.36.8-0ubuntu1
2024-02-12 22:03:49 install libgnome-desktop-3-19:amd64 <none> 3.36.8-0ubuntu1
2024-02-12 22:03:49 status half-installed libgnome-desktop-3-19:amd64 3.36.8-0ubuntu1
2024-02-12 22:03:49 status unpacked libgnome-desktop-3-19:amd64 3.36.8-0ubuntu1
2024-02-12 22:03:49 install gnome-video-effects:all <none> 0.5.0-1ubuntu1
2024-02-12 22:03:49 status half-installed gnome-video-effects:all 0.5.0-1ubuntu1
2024-02-12 22:03:49 status unpacked gnome-video-effects:all 0.5.0-1ubuntu1
2024-02-12 22:03:49 install cheese:amd64 <none> 3.34.0-1ubuntu1
2024-02-12 22:03:49 status half-installed cheese:amd64 3.34.0-1ubuntu1
2024-02-12 22:03:49 status unpacked cheese:amd64 3.34.0-1ubuntu1
2024-02-12 22:03:49 install libcolorhug2:amd64 <none> 1.4.4-2
2024-02-12 22:03:49 status half-installed libcolorhug2:amd64 1.4.4-2
2024-02-12 22:03:49 status unpacked libcolorhug2:amd64 1.4.4-2
2024-02-12 22:03:49 install libexif12:amd64 <none> 0.6.21-6ubuntu0.4
2024-02-12 22:03:49 status half-installed libexif12:amd64 0.6.21-6ubuntu0.4
2024-02-12 22:03:49 status unpacked libexif12:amd64 0.6.21-6ubuntu0.4
2024-02-12 22:03:49 install libgd3:amd64 <none> 2.2.5-5.2ubuntu2.1
2024-02-12 22:03:49 status half-installed libgd3:amd64 2.2.5-5.2ubuntu2.1
2024-02-12 22:03:49 status unpacked libgd3:amd64 2.2.5-5.2ubuntu2.1
2024-02-12 22:03:49 install libgphoto2-port12:amd64 <none> 2.5.25-0ubuntu0.1
2024-02-12 22:03:49 status half-installed libgphoto2-port12:amd64 2.5.25-0ubuntu0.1
2024-02-12 22:03:50 status unpacked libgphoto2-port12:amd64 2.5.25-0ubuntu0.1
2024-02-12 22:03:50 install libgphoto2-6:amd64 <none> 2.5.25-0ubuntu0.1
2024-02-12 22:03:50 status half-installed libgphoto2-6:amd64 2.5.25-0ubuntu0.1
2024-02-12 22:03:50 status triggers-pending udev:amd64 245.4-4ubuntu3.23
2024-02-12 22:03:50 status unpacked libgphoto2-6:amd64 2.5.25-0ubuntu0.1
2024-02-12 22:03:50 install libieee1284-3:amd64 <none> 0.2.11-13build1
2024-02-12 22:03:50 status half-installed libieee1284-3:amd64 0.2.11-13build1
2024-02-12 22:03:50 status unpacked libieee1284-3:amd64 0.2.11-13build1
2024-02-12 22:03:50 install mysql-common:all <none> 5.8+1.0.5ubuntu2
2024-02-12 22:03:50 status half-installed mysql-common:all 5.8+1.0.5ubuntu2
2024-02-12 22:03:50 status unpacked mysql-common:all 5.8+1.0.5ubuntu2
2024-02-12 22:03:50 install libmysqlclient21:amd64 <none> 8.0.36-0ubuntu0.20.04.1
2024-02-12 22:03:50 status half-installed libmysqlclient21:amd64 8.0.36-0ubuntu0.20.04.1
2024-02-12 22:03:51 status unpacked libmysqlclient21:amd64 8.0.36-0ubuntu0.20.04.1
2024-02-12 22:03:51 install libsnmp-base:all <none> 5.8+dfsg-2ubuntu2.9
2024-02-12 22:03:51 status half-installed libsnmp-base:all 5.8+dfsg-2ubuntu2.9
2024-02-12 22:03:51 status unpacked libsnmp-base:all 5.8+dfsg-2ubuntu2.9
2024-02-12 22:03:51 install libsnmp35:amd64 <none> 5.8+dfsg-2ubuntu2.9
2024-02-12 22:03:51 status half-installed libsnmp35:amd64 5.8+dfsg-2ubuntu2.9
2024-02-12 22:03:51 status unpacked libsnmp35:amd64 5.8+dfsg-2ubuntu2.9
2024-02-12 22:03:51 install libsane:amd64 <none> 1.0.29-0ubuntu5.2
2024-02-12 22:03:51 status half-installed libsane:amd64 1.0.29-0ubuntu5.2
2024-02-12 22:03:52 status unpacked libsane:amd64 1.0.29-0ubuntu5.2
2024-02-12 22:03:52 install colord-data:all <none> 1.4.4-2
2024-02-12 22:03:52 status half-installed colord-data:all 1.4.4-2
2024-02-12 22:03:52 status unpacked colord-data:all 1.4.4-2
2024-02-12 22:03:52 install colord:amd64 <none> 1.4.4-2
2024-02-12 22:03:52 status half-installed colord:amd64 1.4.4-2
2024-02-12 22:03:52 status unpacked colord:amd64 1.4.4-2
2024-02-12 22:03:52 install libcrack2:amd64 <none> 2.9.6-3.2
2024-02-12 22:03:52 status half-installed libcrack2:amd64 2.9.6-3.2
2024-02-12 22:03:52 status unpacked libcrack2:amd64 2.9.6-3.2
2024-02-12 22:03:52 install cracklib-runtime:amd64 <none> 2.9.6-3.2
2024-02-12 22:03:52 status half-installed cracklib-runtime:amd64 2.9.6-3.2
2024-02-12 22:03:53 status unpacked cracklib-runtime:amd64 2.9.6-3.2
2024-02-12 22:03:53 install libnl-3-200:amd64 <none> 3.4.0-1ubuntu0.1
2024-02-12 22:03:53 status half-installed libnl-3-200:amd64 3.4.0-1ubuntu0.1
2024-02-12 22:03:53 status unpacked libnl-3-200:amd64 3.4.0-1ubuntu0.1
2024-02-12 22:03:53 install libnl-genl-3-200:amd64 <none> 3.4.0-1ubuntu0.1
2024-02-12 22:03:53 status half-installed libnl-genl-3-200:amd64 3.4.0-1ubuntu0.1
2024-02-12 22:03:53 status unpacked libnl-genl-3-200:amd64 3.4.0-1ubuntu0.1
2024-02-12 22:03:53 install wireless-regdb:all <none> 2022.06.06-0ubuntu1~20.04.1
2024-02-12 22:03:53 status half-installed wireless-regdb:all 2022.06.06-0ubuntu1~20.04.1
2024-02-12 22:03:53 status unpacked wireless-regdb:all 2022.06.06-0ubuntu1~20.04.1
2024-02-12 22:03:53 install iw:amd64 <none> 5.4-1
2024-02-12 22:03:53 status half-installed iw:amd64 5.4-1
2024-02-12 22:03:53 status unpacked iw:amd64 5.4-1
2024-02-12 22:03:53 install crda:amd64 <none> 3.18-1build1
2024-02-12 22:03:53 status half-installed crda:amd64 3.18-1build1
2024-02-12 22:03:53 status unpacked crda:amd64 3.18-1build1
2024-02-12 22:03:53 install libavahi-glib1:amd64 <none> 0.7-4ubuntu7.3
2024-02-12 22:03:53 status half-installed libavahi-glib1:amd64 0.7-4ubuntu7.3
2024-02-12 22:03:53 status unpacked libavahi-glib1:amd64 0.7-4ubuntu7.3
2024-02-12 22:03:53 install cups-browsed:amd64 <none> 1.27.4-1ubuntu0.2
2024-02-12 22:03:53 status half-installed cups-browsed:amd64 1.27.4-1ubuntu0.2
2024-02-12 22:03:53 status unpacked cups-browsed:amd64 1.27.4-1ubuntu0.2
2024-02-12 22:03:53 install dc:amd64 <none> 1.07.1-2build1
2024-02-12 22:03:53 status half-installed dc:amd64 1.07.1-2build1
2024-02-12 22:03:53 status triggers-pending install-info:amd64 6.7.0.dfsg.2-5
2024-02-12 22:03:53 status unpacked dc:amd64 1.07.1-2build1
2024-02-12 22:03:53 install dconf-cli:amd64 <none> 0.36.0-1
2024-02-12 22:03:53 status half-installed dconf-cli:amd64 0.36.0-1
2024-02-12 22:03:53 status unpacked dconf-cli:amd64 0.36.0-1
2024-02-12 22:03:53 install librsync2:amd64 <none> 2.0.2-1ubuntu1
2024-02-12 22:03:53 status half-installed librsync2:amd64 2.0.2-1ubuntu1
2024-02-12 22:03:53 status unpacked librsync2:amd64 2.0.2-1ubuntu1
2024-02-12 22:03:54 install python3-monotonic:all <none> 1.5-0ubuntu2
2024-02-12 22:03:54 status half-installed python3-monotonic:all 1.5-0ubuntu2
2024-02-12 22:03:54 status unpacked python3-monotonic:all 1.5-0ubuntu2
2024-02-12 22:03:54 install python3-fasteners:all <none> 0.14.1-2
2024-02-12 22:03:54 status half-installed python3-fasteners:all 0.14.1-2
2024-02-12 22:03:54 status unpacked python3-fasteners:all 0.14.1-2
2024-02-12 22:03:54 install python3-future:all <none> 0.18.2-2ubuntu0.1
2024-02-12 22:03:54 status half-installed python3-future:all 0.18.2-2ubuntu0.1
2024-02-12 22:03:54 status unpacked python3-future:all 0.18.2-2ubuntu0.1
2024-02-12 22:03:54 install python3-lockfile:all <none> 1:0.12.2-2ubuntu2
2024-02-12 22:03:54 status half-installed python3-lockfile:all 1:0.12.2-2ubuntu2
2024-02-12 22:03:54 status unpacked python3-lockfile:all 1:0.12.2-2ubuntu2
2024-02-12 22:03:54 install duplicity:amd64 <none> 0.8.11.1612-1
2024-02-12 22:03:54 status half-installed duplicity:amd64 0.8.11.1612-1
2024-02-12 22:03:54 status unpacked duplicity:amd64 0.8.11.1612-1
2024-02-12 22:03:54 install libgoa-1.0-common:all <none> 3.36.1-0ubuntu1
2024-02-12 22:03:54 status half-installed libgoa-1.0-common:all 3.36.1-0ubuntu1
2024-02-12 22:03:54 status unpacked libgoa-1.0-common:all 3.36.1-0ubuntu1
2024-02-12 22:03:54 install libgoa-1.0-0b:amd64 <none> 3.36.1-0ubuntu1
2024-02-12 22:03:54 status half-installed libgoa-1.0-0b:amd64 3.36.1-0ubuntu1
2024-02-12 22:03:55 status unpacked libgoa-1.0-0b:amd64 3.36.1-0ubuntu1
2024-02-12 22:03:55 install libnautilus-extension1a:amd64 <none> 1:3.36.3-0ubuntu1.20.04.2
2024-02-12 22:03:55 status half-installed libnautilus-extension1a:amd64 1:3.36.3-0ubuntu1.20.04.2
2024-02-12 22:03:55 status unpacked libnautilus-extension1a:amd64 1:3.36.3-0ubuntu1.20.04.2
2024-02-12 22:03:55 install deja-dup:amd64 <none> 40.7-0ubuntu2
2024-02-12 22:03:55 status half-installed deja-dup:amd64 40.7-0ubuntu2
2024-02-12 22:03:55 status unpacked deja-dup:amd64 40.7-0ubuntu2
2024-02-12 22:03:55 install desktop-file-utils:amd64 <none> 0.24-1ubuntu3
2024-02-12 22:03:55 status half-installed desktop-file-utils:amd64 0.24-1ubuntu3
2024-02-12 22:03:55 status unpacked desktop-file-utils:amd64 0.24-1ubuntu3
2024-02-12 22:03:55 install dmz-cursor-theme:all <none> 0.4.5ubuntu1
2024-02-12 22:03:55 status half-installed dmz-cursor-theme:all 0.4.5ubuntu1
2024-02-12 22:03:55 status unpacked dmz-cursor-theme:all 0.4.5ubuntu1
2024-02-12 22:03:55 install dns-root-data:all <none> 2023112702~ubuntu0.20.04.1
2024-02-12 22:03:55 status half-installed dns-root-data:all 2023112702~ubuntu0.20.04.1
2024-02-12 22:03:55 status unpacked dns-root-data:all 2023112702~ubuntu0.20.04.1
2024-02-12 22:03:55 install dnsmasq-base:amd64 <none> 2.80-1.1ubuntu1.7
2024-02-12 22:03:55 status half-installed dnsmasq-base:amd64 2.80-1.1ubuntu1.7
2024-02-12 22:03:55 status unpacked dnsmasq-base:amd64 2.80-1.1ubuntu1.7
2024-02-12 22:03:56 install xml-core:all <none> 0.18+nmu1
2024-02-12 22:03:56 status half-installed xml-core:all 0.18+nmu1
2024-02-12 22:03:56 status unpacked xml-core:all 0.18+nmu1
2024-02-12 22:03:56 install sgml-data:all <none> 2.0.11
2024-02-12 22:03:56 status half-installed sgml-data:all 2.0.11
2024-02-12 22:03:56 status unpacked sgml-data:all 2.0.11
2024-02-12 22:03:56 install docbook-xml:all <none> 4.5-9
2024-02-12 22:03:56 status half-installed docbook-xml:all 4.5-9
2024-02-12 22:03:56 status unpacked docbook-xml:all 4.5-9
2024-02-12 22:03:56 install enchant-2:amd64 <none> 2.2.8-1ubuntu0.20.04.1
2024-02-12 22:03:56 status half-installed enchant-2:amd64 2.2.8-1ubuntu0.20.04.1
2024-02-12 22:03:56 status unpacked enchant-2:amd64 2.2.8-1ubuntu0.20.04.1
2024-02-12 22:03:56 install libexempi8:amd64 <none> 2.5.1-1ubuntu0.1
2024-02-12 22:03:56 status half-installed libexempi8:amd64 2.5.1-1ubuntu0.1
2024-02-12 22:03:56 status unpacked libexempi8:amd64 2.5.1-1ubuntu0.1
2024-02-12 22:03:56 install libpeas-common:all <none> 1.26.0-2
2024-02-12 22:03:56 status half-installed libpeas-common:all 1.26.0-2
2024-02-12 22:03:56 status unpacked libpeas-common:all 1.26.0-2
2024-02-12 22:03:57 install libpeas-1.0-0:amd64 <none> 1.26.0-2
2024-02-12 22:03:57 status half-installed libpeas-1.0-0:amd64 1.26.0-2
2024-02-12 22:03:57 status unpacked libpeas-1.0-0:amd64 1.26.0-2
2024-02-12 22:03:57 install gir1.2-peas-1.0:amd64 <none> 1.26.0-2
2024-02-12 22:03:57 status half-installed gir1.2-peas-1.0:amd64 1.26.0-2
2024-02-12 22:03:57 status unpacked gir1.2-peas-1.0:amd64 1.26.0-2
2024-02-12 22:03:57 install eog:amd64 <none> 3.36.3-0ubuntu1
2024-02-12 22:03:57 status half-installed eog:amd64 3.36.3-0ubuntu1
2024-02-12 22:03:57 status unpacked eog:amd64 3.36.3-0ubuntu1
2024-02-12 22:03:57 install espeak-ng-data:amd64 <none> 1.50+dfsg-6
2024-02-12 22:03:57 status half-installed espeak-ng-data:amd64 1.50+dfsg-6
2024-02-12 22:03:58 status unpacked espeak-ng-data:amd64 1.50+dfsg-6
2024-02-12 22:03:58 install evince-common:all <none> 3.36.10-0ubuntu1
2024-02-12 22:03:58 status half-installed evince-common:all 3.36.10-0ubuntu1
2024-02-12 22:03:58 status unpacked evince-common:all 3.36.10-0ubuntu1
2024-02-12 22:03:58 install libdjvulibre-text:all <none> 3.5.27.1-14ubuntu0.1
2024-02-12 22:03:58 status half-installed libdjvulibre-text:all 3.5.27.1-14ubuntu0.1
2024-02-12 22:03:58 status unpacked libdjvulibre-text:all 3.5.27.1-14ubuntu0.1
2024-02-12 22:03:59 install libdjvulibre21:amd64 <none> 3.5.27.1-14ubuntu0.1
2024-02-12 22:03:59 status half-installed libdjvulibre21:amd64 3.5.27.1-14ubuntu0.1
2024-02-12 22:03:59 status unpacked libdjvulibre21:amd64 3.5.27.1-14ubuntu0.1
2024-02-12 22:03:59 install libgxps2:amd64 <none> 0.3.1-1
2024-02-12 22:03:59 status half-installed libgxps2:amd64 0.3.1-1
2024-02-12 22:03:59 status unpacked libgxps2:amd64 0.3.1-1
2024-02-12 22:03:59 install libkpathsea6:amd64 <none> 2019.20190605.51237-3ubuntu0.1
2024-02-12 22:03:59 status half-installed libkpathsea6:amd64 2019.20190605.51237-3ubuntu0.1
2024-02-12 22:03:59 status unpacked libkpathsea6:amd64 2019.20190605.51237-3ubuntu0.1
2024-02-12 22:03:59 install libpoppler-glib8:amd64 <none> 0.86.1-0ubuntu1.4
2024-02-12 22:03:59 status half-installed libpoppler-glib8:amd64 0.86.1-0ubuntu1.4
2024-02-12 22:03:59 status unpacked libpoppler-glib8:amd64 0.86.1-0ubuntu1.4
2024-02-12 22:03:59 install libspectre1:amd64 <none> 0.2.8-2
2024-02-12 22:03:59 status half-installed libspectre1:amd64 0.2.8-2
2024-02-12 22:03:59 status unpacked libspectre1:amd64 0.2.8-2
2024-02-12 22:03:59 install libsynctex2:amd64 <none> 2019.20190605.51237-3ubuntu0.1
2024-02-12 22:03:59 status half-installed libsynctex2:amd64 2019.20190605.51237-3ubuntu0.1
2024-02-12 22:03:59 status unpacked libsynctex2:amd64 2019.20190605.51237-3ubuntu0.1
2024-02-12 22:03:59 install libevdocument3-4:amd64 <none> 3.36.10-0ubuntu1
2024-02-12 22:03:59 status half-installed libevdocument3-4:amd64 3.36.10-0ubuntu1
2024-02-12 22:03:59 status unpacked libevdocument3-4:amd64 3.36.10-0ubuntu1
2024-02-12 22:03:59 install libgspell-1-common:all <none> 1.8.3-1
2024-02-12 22:03:59 status half-installed libgspell-1-common:all 1.8.3-1
2024-02-12 22:03:59 status unpacked libgspell-1-common:all 1.8.3-1
2024-02-12 22:03:59 install libgspell-1-2:amd64 <none> 1.8.3-1
2024-02-12 22:03:59 status half-installed libgspell-1-2:amd64 1.8.3-1
2024-02-12 22:03:59 status unpacked libgspell-1-2:amd64 1.8.3-1
2024-02-12 22:03:59 install libevview3-3:amd64 <none> 3.36.10-0ubuntu1
2024-02-12 22:03:59 status half-installed libevview3-3:amd64 3.36.10-0ubuntu1
2024-02-12 22:04:00 status unpacked libevview3-3:amd64 3.36.10-0ubuntu1
2024-02-12 22:04:00 install evince:amd64 <none> 3.36.10-0ubuntu1
2024-02-12 22:04:00 status half-installed evince:amd64 3.36.10-0ubuntu1
2024-02-12 22:04:00 status unpacked evince:amd64 3.36.10-0ubuntu1
2024-02-12 22:04:00 install libcamel-1.2-62:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:00 status half-installed libcamel-1.2-62:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:00 status unpacked libcamel-1.2-62:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:00 install libgck-1-0:amd64 <none> 3.36.0-2build1
2024-02-12 22:04:00 status half-installed libgck-1-0:amd64 3.36.0-2build1
2024-02-12 22:04:00 status unpacked libgck-1-0:amd64 3.36.0-2build1
2024-02-12 22:04:00 install libgcr-base-3-1:amd64 <none> 3.36.0-2build1
2024-02-12 22:04:00 status half-installed libgcr-base-3-1:amd64 3.36.0-2build1
2024-02-12 22:04:00 status unpacked libgcr-base-3-1:amd64 3.36.0-2build1
2024-02-12 22:04:00 install libgdata-common:all <none> 0.17.12-1
2024-02-12 22:04:00 status half-installed libgdata-common:all 0.17.12-1
2024-02-12 22:04:00 status unpacked libgdata-common:all 0.17.12-1
2024-02-12 22:04:00 install libgdata22:amd64 <none> 0.17.12-1
2024-02-12 22:04:00 status half-installed libgdata22:amd64 0.17.12-1
2024-02-12 22:04:00 status unpacked libgdata22:amd64 0.17.12-1
2024-02-12 22:04:01 install evolution-data-server-common:all <none> 3.36.5-0ubuntu1
2024-02-12 22:04:01 status half-installed evolution-data-server-common:all 3.36.5-0ubuntu1
2024-02-12 22:04:01 status unpacked evolution-data-server-common:all 3.36.5-0ubuntu1
2024-02-12 22:04:01 install libedataserver-1.2-24:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:01 status half-installed libedataserver-1.2-24:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:01 status unpacked libedataserver-1.2-24:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:01 install libebackend-1.2-10:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:01 status half-installed libebackend-1.2-10:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:01 status unpacked libebackend-1.2-10:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:01 install libboost-thread1.71.0:amd64 <none> 1.71.0-6ubuntu6
2024-02-12 22:04:01 status half-installed libboost-thread1.71.0:amd64 1.71.0-6ubuntu6
2024-02-12 22:04:01 status unpacked libboost-thread1.71.0:amd64 1.71.0-6ubuntu6
2024-02-12 22:04:01 install libprotobuf17:amd64 <none> 3.6.1.3-2ubuntu5.2
2024-02-12 22:04:01 status half-installed libprotobuf17:amd64 3.6.1.3-2ubuntu5.2
2024-02-12 22:04:01 status unpacked libprotobuf17:amd64 3.6.1.3-2ubuntu5.2
2024-02-12 22:04:01 install libphonenumber7:amd64 <none> 7.1.0-5ubuntu11
2024-02-12 22:04:01 status half-installed libphonenumber7:amd64 7.1.0-5ubuntu11
2024-02-12 22:04:01 status unpacked libphonenumber7:amd64 7.1.0-5ubuntu11
2024-02-12 22:04:01 install libebook-contacts-1.2-3:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:01 status half-installed libebook-contacts-1.2-3:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 status unpacked libebook-contacts-1.2-3:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 install libedata-book-1.2-26:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:02 status half-installed libedata-book-1.2-26:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 status unpacked libedata-book-1.2-26:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 install libebook-1.2-20:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:02 status half-installed libebook-1.2-20:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 status unpacked libebook-1.2-20:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 install libecal-2.0-1:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:02 status half-installed libecal-2.0-1:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 status unpacked libecal-2.0-1:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 install libedata-cal-2.0-1:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:02 status half-installed libedata-cal-2.0-1:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 status unpacked libedata-cal-2.0-1:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 install libgcr-ui-3-1:amd64 <none> 3.36.0-2build1
2024-02-12 22:04:02 status half-installed libgcr-ui-3-1:amd64 3.36.0-2build1
2024-02-12 22:04:02 status unpacked libgcr-ui-3-1:amd64 3.36.0-2build1
2024-02-12 22:04:02 install libedataserverui-1.2-2:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:02 status half-installed libedataserverui-1.2-2:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 status unpacked libedataserverui-1.2-2:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:02 install libgeocode-glib0:amd64 <none> 3.26.2-2
2024-02-12 22:04:02 status half-installed libgeocode-glib0:amd64 3.26.2-2
2024-02-12 22:04:02 status unpacked libgeocode-glib0:amd64 3.26.2-2
2024-02-12 22:04:02 install libgweather-common:all <none> 3.36.1-1~ubuntu20.04.1
2024-02-12 22:04:02 status half-installed libgweather-common:all 3.36.1-1~ubuntu20.04.1
2024-02-12 22:04:02 status unpacked libgweather-common:all 3.36.1-1~ubuntu20.04.1
2024-02-12 22:04:02 install libgweather-3-16:amd64 <none> 3.36.1-1~ubuntu20.04.1
2024-02-12 22:04:02 status half-installed libgweather-3-16:amd64 3.36.1-1~ubuntu20.04.1
2024-02-12 22:04:02 status unpacked libgweather-3-16:amd64 3.36.1-1~ubuntu20.04.1
2024-02-12 22:04:03 install gcr:amd64 <none> 3.36.0-2build1
2024-02-12 22:04:03 status half-installed gcr:amd64 3.36.0-2build1
2024-02-12 22:04:03 status unpacked gcr:amd64 3.36.0-2build1
2024-02-12 22:04:03 install p11-kit-modules:amd64 <none> 0.23.20-1ubuntu0.1
2024-02-12 22:04:03 status half-installed p11-kit-modules:amd64 0.23.20-1ubuntu0.1
2024-02-12 22:04:03 status unpacked p11-kit-modules:amd64 0.23.20-1ubuntu0.1
2024-02-12 22:04:03 install p11-kit:amd64 <none> 0.23.20-1ubuntu0.1
2024-02-12 22:04:03 status half-installed p11-kit:amd64 0.23.20-1ubuntu0.1
2024-02-12 22:04:03 status unpacked p11-kit:amd64 0.23.20-1ubuntu0.1
2024-02-12 22:04:03 install pinentry-gnome3:amd64 <none> 1.1.0-3build1
2024-02-12 22:04:03 status half-installed pinentry-gnome3:amd64 1.1.0-3build1
2024-02-12 22:04:03 status unpacked pinentry-gnome3:amd64 1.1.0-3build1
2024-02-12 22:04:03 install gnome-keyring:amd64 <none> 3.36.0-1ubuntu1
2024-02-12 22:04:03 status half-installed gnome-keyring:amd64 3.36.0-1ubuntu1
2024-02-12 22:04:03 status unpacked gnome-keyring:amd64 3.36.0-1ubuntu1
2024-02-12 22:04:03 install evolution-data-server:amd64 <none> 3.36.5-0ubuntu1
2024-02-12 22:04:03 status half-installed evolution-data-server:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:04 status unpacked evolution-data-server:amd64 3.36.5-0ubuntu1
2024-02-12 22:04:04 install unzip:amd64 <none> 6.0-25ubuntu1.1
2024-02-12 22:04:04 status half-installed unzip:amd64 6.0-25ubuntu1.1
2024-02-12 22:04:04 status unpacked unzip:amd64 6.0-25ubuntu1.1
2024-02-12 22:04:04 install zip:amd64 <none> 3.0-11build1
2024-02-12 22:04:04 status half-installed zip:amd64 3.0-11build1
2024-02-12 22:04:04 status unpacked zip:amd64 3.0-11build1
2024-02-12 22:04:04 install libnotify4:amd64 <none> 0.7.9-1ubuntu3.20.04.2
2024-02-12 22:04:04 status half-installed libnotify4:amd64 0.7.9-1ubuntu3.20.04.2
